FECHA,HORA,SENSOR,TEMPERATURA,UNIDAD,HUMEDAD_%,ESTADO_BATERIA,DEVICE_ID,OTROS_DATOS
24/02/2026,19:45:07,Interior,28.4,C,61,Media,eb849849b3155b7110det4,
24/02/2026,20:00:06,Balcón,28.3,C,55,Media,eb007de949df61414afvyg,
24/02/2026,20:00:06,Interior,28.4,C,61,Media,eb849849b3155b7110det4,
24/02/2026,20:15:07,Balcón,28.3,C,55,Media,eb007de949df61414afvyg,
24/02/2026,20:15:07,Interior,28.1,C,56,Alta,eb849849b3155b7110det4,
24/02/2026,20:30:07,Balcón,27.9,C,50,Media,eb007de949df61414afvyg,
24/02/2026,20:30:07,Interior,28.1,C,56,Alta,eb849849b3155b7110det4,
24/02/2026,20:39:08,Balcón,27.4,C,49,Media,eb007de949df61414afvyg,
24/02/2026,20:39:08,Interior,28.1,C,56,Alta,eb849849b3155b7110det4,
24/02/2026,20:45:06,Balcón,27.4,C,49,Media,eb007de949df61414afvyg,
24/02/2026,20:45:06,Interior,28.1,C,56,Alta,eb849849b3155b7110det4,
24/02/2026,21:00:07,Balcón,27.4,C,49,Media,eb007de949df61414afvyg,
24/02/2026,21:00:07,Interior,27.8,C,51,Media,eb849849b3155b7110det4,
24/02/2026,21:15:07,Balcón,26.9,C,49,Media,eb007de949df61414afvyg,
24/02/2026,21:15:07,Interior,27.8,C,51,Media,eb849849b3155b7110det4,
24/02/2026,21:30:06,Balcón,26.4,C,48,Media,eb007de949df61414afvyg,
24/02/2026,21:30:06,Interior,27.8,C,51,Media,eb849849b3155b7110det4,
24/02/2026,21:45:06,Balcón,25.9,C,46,Media,eb007de949df61414afvyg,
24/02/2026,21:45:06,Interior,27.3,C,49,Media,eb849849b3155b7110det4,
24/02/2026,22:00:07,Balcón,25.9,C,46,Media,eb007de949df61414afvyg,
24/02/2026,22:00:07,Interior,27.3,C,49,Media,eb849849b3155b7110det4,
24/02/2026,22:15:07,Balcón,25.9,C,46,Media,eb007de949df61414afvyg,
24/02/2026,22:15:07,Interior,27.3,C,49,Media,eb849849b3155b7110det4,
24/02/2026,22:30:06,Balcón,25.4,C,47,Media,eb007de949df61414afvyg,
24/02/2026,22:30:06,Interior,27.3,C,49,Media,eb849849b3155b7110det4,
24/02/2026,22:45:06,Balcón,24.9,C,46,Media,eb007de949df61414afvyg,
24/02/2026,22:45:06,Interior,26.9,C,46,Alta,eb849849b3155b7110det4,
24/02/2026,23:00:07,Balcón,23.9,C,46,Media,eb007de949df61414afvyg,
24/02/2026,23:00:07,Interior,26.9,C,46,Alta,eb849849b3155b7110det4,
24/02/2026,23:30:07,Balcón,23.4,C,48,Media,eb007de949df61414afvyg,
24/02/2026,23:30:07,Interior,27.3,C,51,Media,eb849849b3155b7110det4,
24/02/2026,23:45:07,Balcón,22.9,C,49,Media,eb007de949df61414afvyg,
24/02/2026,23:45:07,Interior,27.3,C,51,Media,eb849849b3155b7110det4,
25/02/2026,24:00:07,Balcón,22.4,C,50,Media,eb007de949df61414afvyg,
25/02/2026,24:00:07,Interior,27.4,C,54,Alta,eb849849b3155b7110det4,
25/02/2026,24:15:07,Balcón,22.4,C,50,Media,eb007de949df61414afvyg,
25/02/2026,24:15:07,Interior,27.4,C,54,Alta,eb849849b3155b7110det4,
25/02/2026,24:30:06,Balcón,22.4,C,50,Media,eb007de949df61414afvyg,
25/02/2026,24:30:06,Interior,27.4,C,54,Alta,eb849849b3155b7110det4,
25/02/2026,24:45:07,Balcón,21.9,C,51,Media,eb007de949df61414afvyg,
25/02/2026,24:45:07,Interior,27.4,C,54,Alta,eb849849b3155b7110det4,
25/02/2026,01:00:07,Balcón,21.9,C,51,Media,eb007de949df61414afvyg,
25/02/2026,01:00:07,Interior,27.3,C,53,Alta,eb849849b3155b7110det4,
25/02/2026,01:15:06,Balcón,21.4,C,52,Media,eb007de949df61414afvyg,
25/02/2026,01:15:06,Interior,27.3,C,53,Alta,eb849849b3155b7110det4,
25/02/2026,01:30:07,Balcón,21.4,C,52,Media,eb007de949df61414afvyg,
25/02/2026,01:30:07,Interior,27.3,C,53,Alta,eb849849b3155b7110det4,
25/02/2026,01:45:06,Balcón,20.9,C,53,Media,eb007de949df61414afvyg,
25/02/2026,01:45:06,Interior,27.3,C,53,Alta,eb849849b3155b7110det4,
25/02/2026,02:00:07,Balcón,20.4,C,54,Media,eb007de949df61414afvyg,
25/02/2026,02:00:07,Interior,27.2,C,52,Alta,eb849849b3155b7110det4,
25/02/2026,02:15:06,Balcón,20.4,C,54,Media,eb007de949df61414afvyg,
25/02/2026,02:15:06,Interior,27.2,C,52,Alta,eb849849b3155b7110det4,
25/02/2026,02:30:07,Balcón,20.4,C,54,Media,eb007de949df61414afvyg,
25/02/2026,02:30:07,Interior,27.2,C,52,Alta,eb849849b3155b7110det4,
25/02/2026,02:45:07,Balcón,19.9,C,55,Media,eb007de949df61414afvyg,
25/02/2026,02:45:07,Interior,27.2,C,52,Alta,eb849849b3155b7110det4,
25/02/2026,03:00:07,Balcón,19.9,C,55,Media,eb007de949df61414afvyg,
25/02/2026,03:00:07,Interior,27,C,51,Media,eb849849b3155b7110det4,
25/02/2026,03:15:06,Balcón,19.4,C,56,Media,eb007de949df61414afvyg,
25/02/2026,03:15:06,Interior,27,C,51,Media,eb849849b3155b7110det4,
25/02/2026,03:45:07,Balcón,18.4,C,58,Media,eb007de949df61414afvyg,
25/02/2026,03:45:07,Interior,26.7,C,50,Media,eb849849b3155b7110det4,
25/02/2026,04:00:06,Balcón,18.4,C,58,Media,eb007de949df61414afvyg,
25/02/2026,04:00:06,Interior,26.7,C,50,Media,eb849849b3155b7110det4,
25/02/2026,04:15:07,Balcón,18.4,C,58,Media,eb007de949df61414afvyg,
25/02/2026,04:15:07,Interior,26.7,C,50,Media,eb849849b3155b7110det4,
25/02/2026,04:30:07,Balcón,17.9,C,60,Media,eb007de949df61414afvyg,
25/02/2026,04:30:07,Interior,26.7,C,50,Media,eb849849b3155b7110det4,
25/02/2026,04:45:06,Balcón,17.9,C,60,Media,eb007de949df61414afvyg,
25/02/2026,04:45:06,Interior,26.5,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,05:00:07,Balcón,17.9,C,60,Media,eb007de949df61414afvyg,
25/02/2026,05:00:07,Interior,26.5,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,05:15:06,Balcón,17.9,C,60,Media,eb007de949df61414afvyg,
25/02/2026,05:15:06,Interior,26.5,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,05:30:06,Balcón,17.5,C,60,Media,eb007de949df61414afvyg,
25/02/2026,05:30:06,Interior,26.5,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,06:00:07,Balcón,17.5,C,60,Media,eb007de949df61414afvyg,
25/02/2026,06:00:07,Interior,26.2,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,06:15:06,Balcón,17,C,62,Media,eb007de949df61414afvyg,
25/02/2026,06:15:06,Interior,26.2,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,06:30:07,Balcón,17.5,C,62,Media,eb007de949df61414afvyg,
25/02/2026,06:30:07,Interior,26,C,49,Alta,eb849849b3155b7110det4,
25/02/2026,06:45:06,Balcón,17.5,C,62,Media,eb007de949df61414afvyg,
25/02/2026,06:45:06,Interior,26,C,49,Alta,eb849849b3155b7110det4,
25/02/2026,07:00:07,Balcón,17,C,62,Media,eb007de949df61414afvyg,
25/02/2026,07:00:07,Interior,26,C,49,Alta,eb849849b3155b7110det4,
25/02/2026,07:15:07,Balcón,17,C,62,Media,eb007de949df61414afvyg,
25/02/2026,07:15:07,Interior,26,C,49,Alta,eb849849b3155b7110det4,
25/02/2026,07:30:07,Balcón,17,C,62,Media,eb007de949df61414afvyg,
25/02/2026,07:30:07,Interior,25.8,C,49,Media,eb849849b3155b7110det4,
25/02/2026,07:45:07,Balcón,17,C,62,Media,eb007de949df61414afvyg,
25/02/2026,07:45:07,Interior,25.8,C,49,Media,eb849849b3155b7110det4,
25/02/2026,08:00:07,Balcón,17.5,C,63,Media,eb007de949df61414afvyg,
25/02/2026,08:00:07,Interior,25.8,C,49,Media,eb849849b3155b7110det4,
25/02/2026,08:15:06,Balcón,18,C,62,Media,eb007de949df61414afvyg,
25/02/2026,08:15:06,Interior,25.8,C,49,Media,eb849849b3155b7110det4,
25/02/2026,08:30:07,Balcón,18.5,C,62,Media,eb007de949df61414afvyg,
25/02/2026,08:30:07,Interior,25.7,C,49,Media,eb849849b3155b7110det4,
25/02/2026,08:45:06,Balcón,18.5,C,62,Media,eb007de949df61414afvyg,
25/02/2026,08:45:06,Interior,25.7,C,49,Media,eb849849b3155b7110det4,
25/02/2026,09:00:08,Balcón,19,C,62,Media,eb007de949df61414afvyg,
25/02/2026,09:00:08,Interior,25.7,C,49,Media,eb849849b3155b7110det4,
25/02/2026,09:15:07,Balcón,19.5,C,61,Media,eb007de949df61414afvyg,
25/02/2026,09:15:07,Interior,25.6,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,09:30:07,Balcón,19.5,C,61,Media,eb007de949df61414afvyg,
25/02/2026,09:30:07,Interior,25.6,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,09:45:06,Balcón,20,C,60,Media,eb007de949df61414afvyg,
25/02/2026,09:45:06,Interior,25.6,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,10:15:07,Balcón,20,C,60,Media,eb007de949df61414afvyg,
25/02/2026,10:15:07,Interior,25.3,C,48,Media,eb849849b3155b7110det4,
25/02/2026,10:30:06,Balcón,20.5,C,58,Media,eb007de949df61414afvyg,
25/02/2026,10:30:06,Interior,25.3,C,48,Media,eb849849b3155b7110det4,
25/02/2026,10:45:06,Balcón,21,C,57,Media,eb007de949df61414afvyg,
25/02/2026,10:45:06,Interior,25.3,C,48,Media,eb849849b3155b7110det4,
25/02/2026,11:00:07,Balcón,21,C,57,Media,eb007de949df61414afvyg,
25/02/2026,11:00:07,Interior,25.3,C,48,Media,eb849849b3155b7110det4,
25/02/2026,11:15:06,Balcón,21.5,C,55,Media,eb007de949df61414afvyg,
25/02/2026,11:15:06,Interior,25.4,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,11:30:06,Balcón,22.5,C,53,Media,eb007de949df61414afvyg,
25/02/2026,11:30:06,Interior,25.4,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,11:45:07,Balcón,22.5,C,50,Media,eb007de949df61414afvyg,
25/02/2026,11:45:07,Interior,24.9,C,46,Alta,eb849849b3155b7110det4,
25/02/2026,12:00:07,Balcón,22.5,C,50,Media,eb007de949df61414afvyg,
25/02/2026,12:00:07,Interior,24.9,C,46,Alta,eb849849b3155b7110det4,
25/02/2026,12:15:09,Balcón,22.5,C,50,Media,eb007de949df61414afvyg,
25/02/2026,12:15:09,Interior,24.9,C,46,Alta,eb849849b3155b7110det4,
25/02/2026,12:30:07,Balcón,23,C,50,Media,eb007de949df61414afvyg,
25/02/2026,12:30:07,Interior,24.5,C,45,Alta,eb849849b3155b7110det4,
25/02/2026,12:45:07,Balcón,23,C,50,Media,eb007de949df61414afvyg,
25/02/2026,12:45:07,Interior,24.5,C,45,Alta,eb849849b3155b7110det4,
25/02/2026,13:00:07,Balcón,23.5,C,50,Media,eb007de949df61414afvyg,
25/02/2026,13:00:07,Interior,24.5,C,45,Alta,eb849849b3155b7110det4,
25/02/2026,13:15:07,Balcón,23.5,C,50,Media,eb007de949df61414afvyg,
25/02/2026,13:15:07,Interior,24.5,C,45,Alta,eb849849b3155b7110det4,
25/02/2026,13:30:06,Balcón,23.5,C,50,Media,eb007de949df61414afvyg,
25/02/2026,13:30:06,Interior,24.9,C,45,Alta,eb849849b3155b7110det4,
25/02/2026,13:45:07,Balcón,24.5,C,48,Media,eb007de949df61414afvyg,
25/02/2026,13:45:07,Interior,24.9,C,45,Alta,eb849849b3155b7110det4,
25/02/2026,14:00:07,Balcón,24,C,46,Media,eb007de949df61414afvyg,
25/02/2026,14:00:07,Interior,24.9,C,45,Alta,eb849849b3155b7110det4,
25/02/2026,14:15:07,Balcón,24.5,C,46,Media,eb007de949df61414afvyg,
25/02/2026,14:15:07,Interior,24.9,C,45,Alta,eb849849b3155b7110det4,
25/02/2026,14:30:06,Balcón,24.5,C,46,Media,eb007de949df61414afvyg,
25/02/2026,14:30:06,Interior,25.1,C,44,Alta,eb849849b3155b7110det4,
25/02/2026,14:45:07,Balcón,24.5,C,46,Media,eb007de949df61414afvyg,
25/02/2026,14:45:07,Interior,25.1,C,44,Alta,eb849849b3155b7110det4,
25/02/2026,15:00:06,Balcón,24.5,C,46,Media,eb007de949df61414afvyg,
25/02/2026,15:00:06,Interior,25.1,C,44,Alta,eb849849b3155b7110det4,
25/02/2026,15:15:06,Balcón,25,C,42,Media,eb007de949df61414afvyg,
25/02/2026,15:15:06,Interior,25.4,C,44,Media,eb849849b3155b7110det4,
25/02/2026,15:30:07,Balcón,25,C,42,Media,eb007de949df61414afvyg,
25/02/2026,15:30:07,Interior,25.4,C,44,Media,eb849849b3155b7110det4,
25/02/2026,15:45:06,Balcón,24.5,C,42,Media,eb007de949df61414afvyg,
25/02/2026,15:45:06,Interior,25.4,C,44,Media,eb849849b3155b7110det4,
25/02/2026,16:00:06,Balcón,25.5,C,41,Media,eb007de949df61414afvyg,
25/02/2026,16:00:06,Interior,25.4,C,44,Media,eb849849b3155b7110det4,
25/02/2026,16:15:07,Balcón,26,C,41,Media,eb007de949df61414afvyg,
25/02/2026,16:15:07,Interior,25.8,C,47,Alta,eb849849b3155b7110det4,
25/02/2026,16:30:06,Balcón,26,C,41,Media,eb007de949df61414afvyg,
25/02/2026,16:30:06,Interior,25.8,C,47,Alta,eb849849b3155b7110det4,
25/02/2026,16:45:07,Balcón,26.5,C,40,Media,eb007de949df61414afvyg,
25/02/2026,16:45:07,Interior,25.8,C,47,Alta,eb849849b3155b7110det4,
25/02/2026,17:00:07,Balcón,26.5,C,40,Media,eb007de949df61414afvyg,
25/02/2026,17:00:07,Interior,25.8,C,47,Alta,eb849849b3155b7110det4,
25/02/2026,17:15:07,Balcón,26,C,38,Media,eb007de949df61414afvyg,
25/02/2026,17:15:07,Interior,26,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,17:30:06,Balcón,26,C,38,Media,eb007de949df61414afvyg,
25/02/2026,17:30:06,Interior,26,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,17:45:07,Balcón,26,C,38,Media,eb007de949df61414afvyg,
25/02/2026,17:45:07,Interior,26.5,C,49,Alta,eb849849b3155b7110det4,
25/02/2026,18:00:07,Balcón,27,C,39,Media,eb007de949df61414afvyg,
25/02/2026,18:00:07,Interior,26.5,C,49,Alta,eb849849b3155b7110det4,
25/02/2026,18:15:06,Balcón,26.5,C,37,Media,eb007de949df61414afvyg,
25/02/2026,18:15:06,Interior,26.5,C,49,Alta,eb849849b3155b7110det4,
25/02/2026,18:30:07,Balcón,26.5,C,37,Media,eb007de949df61414afvyg,
25/02/2026,18:30:07,Interior,26.5,C,49,Alta,eb849849b3155b7110det4,
25/02/2026,18:45:06,Balcón,26.5,C,37,Media,eb007de949df61414afvyg,
25/02/2026,18:45:06,Interior,26.9,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,19:00:07,Balcón,26,C,37,Media,eb007de949df61414afvyg,
25/02/2026,19:00:07,Interior,26.9,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,19:15:06,Balcón,26,C,37,Media,eb007de949df61414afvyg,
25/02/2026,19:15:06,Interior,26.9,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,19:30:07,Balcón,25,C,39,Media,eb007de949df61414afvyg,
25/02/2026,19:30:07,Interior,26.9,C,48,Alta,eb849849b3155b7110det4,
25/02/2026,19:45:07,Balcón,24.5,C,40,Media,eb007de949df61414afvyg,
25/02/2026,19:45:07,Interior,26.6,C,48,Media,eb849849b3155b7110det4,
25/02/2026,20:00:06,Balcón,24.5,C,40,Media,eb007de949df61414afvyg,
25/02/2026,20:00:06,Interior,26.6,C,48,Media,eb849849b3155b7110det4,
25/02/2026,20:15:07,Balcón,24.5,C,40,Media,eb007de949df61414afvyg,
25/02/2026,20:15:07,Interior,26.6,C,48,Media,eb849849b3155b7110det4,
25/02/2026,20:45:06,Balcón,24.1,C,46,Media,eb007de949df61414afvyg,
25/02/2026,20:45:06,Interior,26.1,C,45,Media,eb849849b3155b7110det4,
25/02/2026,21:00:07,Balcón,24.1,C,46,Media,eb007de949df61414afvyg,
25/02/2026,21:00:07,Interior,25.6,C,46,Media,eb849849b3155b7110det4,
25/02/2026,21:15:07,Balcón,24.1,C,46,Media,eb007de949df61414afvyg,
25/02/2026,21:15:07,Interior,25.6,C,46,Media,eb849849b3155b7110det4,
25/02/2026,21:30:06,Balcón,24.1,C,51,Media,eb007de949df61414afvyg,
25/02/2026,21:30:06,Interior,25.6,C,46,Media,eb849849b3155b7110det4,
25/02/2026,21:45:07,Balcón,24.1,C,51,Media,eb007de949df61414afvyg,
25/02/2026,21:45:07,Interior,25.6,C,46,Media,eb849849b3155b7110det4,
25/02/2026,22:00:07,Balcón,24.1,C,51,Media,eb007de949df61414afvyg,
25/02/2026,22:00:07,Interior,25.3,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,22:15:07,Balcón,24.1,C,51,Media,eb007de949df61414afvyg,
25/02/2026,22:15:07,Interior,25.3,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,22:30:07,Balcón,24,C,53,Media,eb007de949df61414afvyg,
25/02/2026,22:30:07,Interior,25.3,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,22:45:07,Balcón,24,C,53,Media,eb007de949df61414afvyg,
25/02/2026,22:45:07,Interior,25.3,C,50,Alta,eb849849b3155b7110det4,
25/02/2026,23:00:07,Balcón,23.5,C,55,Media,eb007de949df61414afvyg,
25/02/2026,23:00:07,Interior,25.1,C,51,Media,eb849849b3155b7110det4,
25/02/2026,23:15:06,Balcón,23.5,C,55,Media,eb007de949df61414afvyg,
25/02/2026,23:15:06,Interior,25.1,C,51,Media,eb849849b3155b7110det4,
25/02/2026,23:30:07,Balcón,23.5,C,55,Media,eb007de949df61414afvyg,
25/02/2026,23:30:07,Interior,25.1,C,51,Media,eb849849b3155b7110det4,
25/02/2026,23:45:07,Balcón,23,C,56,Media,eb007de949df61414afvyg,
25/02/2026,23:45:07,Interior,25.6,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,24:00:07,Balcón,23,C,56,Media,eb007de949df61414afvyg,
26/02/2026,24:00:07,Interior,25.6,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,24:15:07,Balcón,23,C,56,Media,eb007de949df61414afvyg,
26/02/2026,24:15:07,Interior,25.6,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,24:30:06,Balcón,22.7,C,57,Media,eb007de949df61414afvyg,
26/02/2026,24:30:06,Interior,25.6,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,24:45:07,Balcón,22.7,C,57,Media,eb007de949df61414afvyg,
26/02/2026,24:45:07,Interior,25.7,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,01:00:07,Balcón,22.7,C,57,Media,eb007de949df61414afvyg,
26/02/2026,01:00:07,Interior,25.7,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,01:15:07,Balcón,22.7,C,57,Media,eb007de949df61414afvyg,
26/02/2026,01:15:07,Interior,25.7,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,01:30:06,Balcón,22.4,C,59,Media,eb007de949df61414afvyg,
26/02/2026,01:30:06,Interior,25.6,C,51,Media,eb849849b3155b7110det4,
26/02/2026,01:45:07,Balcón,22.4,C,59,Media,eb007de949df61414afvyg,
26/02/2026,01:45:07,Interior,25.6,C,51,Media,eb849849b3155b7110det4,
26/02/2026,02:00:07,Balcón,22.4,C,59,Media,eb007de949df61414afvyg,
26/02/2026,02:00:07,Interior,25.6,C,51,Media,eb849849b3155b7110det4,
26/02/2026,02:15:06,Balcón,22.4,C,59,Media,eb007de949df61414afvyg,
26/02/2026,02:15:06,Interior,25.6,C,51,Media,eb849849b3155b7110det4,
26/02/2026,02:30:07,Balcón,22.2,C,60,Media,eb007de949df61414afvyg,
26/02/2026,02:30:07,Interior,25.5,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,02:45:07,Balcón,22.2,C,60,Media,eb007de949df61414afvyg,
26/02/2026,02:45:07,Interior,25.5,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,03:00:06,Balcón,21.7,C,61,Media,eb007de949df61414afvyg,
26/02/2026,03:00:06,Interior,25.5,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,03:15:07,Balcón,21.2,C,63,Media,eb007de949df61414afvyg,
26/02/2026,03:15:07,Interior,25.5,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,03:30:07,Balcón,21.2,C,63,Media,eb007de949df61414afvyg,
26/02/2026,03:30:07,Interior,25.5,C,52,Media,eb849849b3155b7110det4,
26/02/2026,03:45:06,Balcón,21.2,C,63,Media,eb007de949df61414afvyg,
26/02/2026,03:45:06,Interior,25.5,C,52,Media,eb849849b3155b7110det4,
26/02/2026,04:00:07,Balcón,21.2,C,63,Media,eb007de949df61414afvyg,
26/02/2026,04:00:07,Interior,25.5,C,52,Media,eb849849b3155b7110det4,
26/02/2026,04:15:06,Balcón,20.9,C,64,Media,eb007de949df61414afvyg,
26/02/2026,04:15:06,Interior,25.4,C,52,Media,eb849849b3155b7110det4,
26/02/2026,04:30:06,Balcón,20.9,C,64,Media,eb007de949df61414afvyg,
26/02/2026,04:30:06,Interior,25.4,C,52,Media,eb849849b3155b7110det4,
26/02/2026,05:00:06,Balcón,20.9,C,64,Media,eb007de949df61414afvyg,
26/02/2026,05:00:06,Interior,25.4,C,52,Media,eb849849b3155b7110det4,
26/02/2026,05:15:06,Balcón,21.1,C,62,Media,eb007de949df61414afvyg,
26/02/2026,05:15:06,Interior,25.3,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,05:30:07,Balcón,20.6,C,64,Media,eb007de949df61414afvyg,
26/02/2026,05:30:07,Interior,25.3,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,05:45:06,Balcón,20.1,C,65,Media,eb007de949df61414afvyg,
26/02/2026,05:45:06,Interior,25.3,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,06:00:06,Balcón,19.6,C,66,Media,eb007de949df61414afvyg,
26/02/2026,06:00:06,Interior,25.3,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,06:15:07,Balcón,19.6,C,66,Media,eb007de949df61414afvyg,
26/02/2026,06:15:07,Interior,25.2,C,52,Media,eb849849b3155b7110det4,
26/02/2026,06:30:07,Balcón,19.1,C,66,Media,eb007de949df61414afvyg,
26/02/2026,06:30:07,Interior,25.2,C,52,Media,eb849849b3155b7110det4,
26/02/2026,06:45:06,Balcón,19.1,C,66,Media,eb007de949df61414afvyg,
26/02/2026,06:45:06,Interior,25.2,C,52,Media,eb849849b3155b7110det4,
26/02/2026,07:00:07,Balcón,19.1,C,66,Media,eb007de949df61414afvyg,
26/02/2026,07:00:07,Interior,25.2,C,52,Media,eb849849b3155b7110det4,
26/02/2026,07:15:06,Balcón,19.1,C,66,Media,eb007de949df61414afvyg,
26/02/2026,07:15:06,Interior,25,C,52,Media,eb849849b3155b7110det4,
26/02/2026,07:30:07,Balcón,19.2,C,67,Media,eb007de949df61414afvyg,
26/02/2026,07:30:07,Interior,25,C,52,Media,eb849849b3155b7110det4,
26/02/2026,07:45:06,Balcón,19.2,C,67,Media,eb007de949df61414afvyg,
26/02/2026,07:45:06,Interior,25,C,52,Media,eb849849b3155b7110det4,
26/02/2026,08:00:07,Balcón,19.7,C,66,Media,eb007de949df61414afvyg,
26/02/2026,08:00:07,Interior,25,C,52,Media,eb849849b3155b7110det4,
26/02/2026,08:15:07,Balcón,20.2,C,65,Media,eb007de949df61414afvyg,
26/02/2026,08:15:07,Interior,25,C,52,Media,eb849849b3155b7110det4,
26/02/2026,08:30:06,Balcón,20.7,C,64,Media,eb007de949df61414afvyg,
26/02/2026,08:30:06,Interior,25,C,52,Media,eb849849b3155b7110det4,
26/02/2026,08:45:07,Balcón,20.7,C,64,Media,eb007de949df61414afvyg,
26/02/2026,08:45:07,Interior,25,C,52,Media,eb849849b3155b7110det4,
26/02/2026,09:00:06,Balcón,21.2,C,63,Media,eb007de949df61414afvyg,
26/02/2026,09:00:06,Interior,24.9,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,09:15:06,Balcón,21.2,C,63,Media,eb007de949df61414afvyg,
26/02/2026,09:15:06,Interior,24.9,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,09:30:07,Balcón,21.2,C,63,Media,eb007de949df61414afvyg,
26/02/2026,09:30:07,Interior,24.9,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,09:45:07,Balcón,21.7,C,61,Media,eb007de949df61414afvyg,
26/02/2026,09:45:07,Interior,24.9,C,52,Alta,eb849849b3155b7110det4,
26/02/2026,10:00:06,Balcón,22.2,C,60,Media,eb007de949df61414afvyg,
26/02/2026,10:00:06,Interior,24.9,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,10:15:07,Balcón,23.2,C,59,Media,eb007de949df61414afvyg,
26/02/2026,10:15:07,Interior,24.9,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,10:30:06,Balcón,23.2,C,59,Media,eb007de949df61414afvyg,
26/02/2026,10:30:06,Interior,24.9,C,51,Alta,eb849849b3155b7110det4,
26/02/2026,10:45:07,Balcón,23.7,C,55,Media,eb007de949df61414afvyg,
26/02/2026,10:45:07,Interior,24.5,C,50,Media,eb849849b3155b7110det4,
26/02/2026,11:00:07,Balcón,23.7,C,55,Media,eb007de949df61414afvyg,
26/02/2026,11:00:07,Interior,24.5,C,50,Media,eb849849b3155b7110det4,
26/02/2026,11:15:07,Balcón,23.8,C,50,Media,eb007de949df61414afvyg,
26/02/2026,11:15:07,Interior,24.5,C,50,Media,eb849849b3155b7110det4,
26/02/2026,11:30:07,Balcón,23.3,C,49,Media,eb007de949df61414afvyg,
26/02/2026,11:30:07,Interior,24.5,C,50,Media,eb849849b3155b7110det4,
26/02/2026,11:45:06,Balcón,23.8,C,47,Media,eb007de949df61414afvyg,
26/02/2026,11:45:06,Interior,24.9,C,49,Media,eb849849b3155b7110det4,
26/02/2026,12:00:08,Balcón,23.8,C,47,Media,eb007de949df61414afvyg,
26/02/2026,12:00:08,Interior,24.9,C,49,Media,eb849849b3155b7110det4,
26/02/2026,12:15:07,Balcón,24.3,C,46,Media,eb007de949df61414afvyg,
26/02/2026,12:15:07,Interior,24.9,C,49,Media,eb849849b3155b7110det4,
26/02/2026,12:30:07,Balcón,24.8,C,47,Media,eb007de949df61414afvyg,
26/02/2026,12:30:07,Interior,24.9,C,49,Media,eb849849b3155b7110det4,
26/02/2026,12:45:07,Balcón,24.8,C,47,Media,eb007de949df61414afvyg,
26/02/2026,12:45:07,Interior,25,C,46,Media,eb849849b3155b7110det4,
26/02/2026,13:00:10,Balcón,24.8,C,47,Media,eb007de949df61414afvyg,
26/02/2026,13:00:10,Interior,25,C,46,Media,eb849849b3155b7110det4,
26/02/2026,13:15:06,Balcón,24.8,C,47,Media,eb007de949df61414afvyg,
26/02/2026,13:15:06,Interior,25,C,46,Media,eb849849b3155b7110det4,
26/02/2026,13:30:06,Balcón,25.3,C,50,Media,eb007de949df61414afvyg,
26/02/2026,13:30:06,Interior,25.1,C,48,Alta,eb849849b3155b7110det4,
26/02/2026,13:45:06,Balcón,25.3,C,50,Media,eb007de949df61414afvyg,
26/02/2026,13:45:06,Interior,25.1,C,48,Alta,eb849849b3155b7110det4,
